"year","age","sex","maritl","race","education","region","jobclass","health","health_ins","logwage","wage"
2006,52,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.6232492903979,101.82435207568
2004,26,"1. Male","1. Never Married","3. Asian","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864
2008,39,"1. Male","2. Married","3. Asian","5. Advanced Degree","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.60205999132796,99.6894636984864
2006,25,"1. Male","2. Married","2. Black","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.60205999132796,99.6894636984864
2005,31,"1. Male","1. Never Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.54406804435028,94.0727147457005
2004,58,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",5.02530586526477,152.216806827106
2005,30,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664
2004,27,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.17609125905568,65.1108537153447
2003,40,"1. Male","4. Divorced","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.55630250076729,95.2307125669819
2006,55,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.15836249209525,173.879493310012
2009,35,"1. Male","2. Married","3. Asian","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.26481782300954,193.411070530969
2008,48,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.74036268949424,114.475713290347
2006,29,"1. Male","1. Never Married","3. Asian","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",5.07918124604763,160.642475408263
2005,25,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.49415459401844,89.4924795180001
2004,40,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.79239168949825,120.589436530402
2006,27,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.30102999566398,73.7757432746946
2006,44,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184
2006,49,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2003,22,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",3.54406804435028,34.6074177301288
2007,45,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.74036268949424,114.475713290347
2007,33,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.44715803134222,85.3839403789827
2007,63,"1. Male","2. Married","2. Black","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.76312762749814,318.342430056529
2006,49,"1. Male","1. Never Married","2. Black","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318
2005,39,"1. Male","1. Never Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.8750612633917,130.982177377461
2007,25,"1. Male","1. Never Married","4. Other","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.30102999566398,73.7757432746946
2005,29,"1. Male","1. Never Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.8750612633917,130.982177377461
2006,37,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.31806333496276,75.0431540173515
2008,35,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",5.04336227802113,154.990260276812
2009,46,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.65321251377534,104.921506533664
2008,58,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.29207877211666,73.118306923864
2003,39,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.81291335664286,123.089699847943
2008,41,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.06069784035361,157.700527725737
2008,29,"1. Male","2. Married","2. Black","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.39794000867204,81.2832532842527
2009,37,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.67521907955274,107.256062128429
2009,62,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.36921585741014,78.9816745162994
2008,27,"1. Male","1. Never Married","2. Black","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946
2003,37,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.54406804435028,94.0727147457005
2006,56,"1. Male","5. Separated","3. Asian","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.60205999132796,99.6894636984864
2004,36,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.17609125905568,176.989650489877
2005,23,"1. Male","1. Never Married","4. Other","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.30102999566398,73.7757432746946
2003,46,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864
2009,26,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.54406804435028,94.0727147457005
2006,43,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.55630250076729,95.2307125669819
2007,36,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184
2003,54,"1. Male","5. Separated","1. White","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.60205999132796,99.6894636984864
2003,62,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.56110138364906,95.6888119067371
2006,40,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2006,53,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2007,48,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.17609125905568,176.989650489877
2004,23,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.11394335230684,61.1875264339915
2009,34,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.39794000867204,81.2832532842527
2004,43,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",5.5467412584381,256.400649562425
2006,55,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.39794000867204,81.2832532842527
2007,59,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.39794000867204,81.2832532842527
2007,60,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.02118929906994,55.7673905084923
2009,49,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.32221929473392,75.3556793180091
2006,45,"1. Male","2. Married","3. Asian","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.8750612633917,130.982177377461
2006,31,"1. Male","4. Divorced","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.77815125038364,43.7351116779821
2004,34,"1. Male","1. Never Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.74036268949424,114.475713290347
2005,26,"1. Male","1. Never Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347
2007,22,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.39794000867204,81.2832532842527
2004,40,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.22788670461367,68.5721657022738
2009,41,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2006,36,"1. Male","1. Never Married","2. Black","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.57978359661681,97.4932940453934
2007,38,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.13353890837022,62.3983547205685
2003,48,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.57978359661681,97.4932940453934
2006,47,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879
2005,47,"1. Male","5. Separated","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.11394335230684,61.1875264339915
2007,35,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.77815125038364,118.884359339886
2008,49,"1. Male","2. Married","3. Asian","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.17609125905568,65.1108537153447
2004,40,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2004,32,"1. Male","3. Widowed","3. Asian","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.65321251377534,104.921506533664
2008,57,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946
2008,56,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318
2009,73,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.50514997831991,90.4819133566401
2007,29,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.30102999566398,73.7757432746946
2003,49,"1. Male","2. Married","3. Asian","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879
2009,30,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2008,29,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.51851393987789,91.6992261117042
2004,36,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.55630250076729,95.2307125669819
2009,39,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.05307844348342,156.503510882633
2007,48,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664
2006,45,"1. Male","2. Married","2. Black","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864
2004,50,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4,54.5981500331442
2003,42,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",3.47712125471966,32.3664131748549
2007,58,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.77815125038364,118.884359339886
2007,48,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2003,48,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2005,45,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2007,41,"1. Male","4. Divorced","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.70757017609794,110.782650276254
2008,27,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.53857373380686,93.5572673479306
2004,44,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2003,32,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2006,46,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2005,52,"1. Male","2. Married","2. Black","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",3.95424250943932,52.1561711699147
2003,22,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.77815125038364,43.7351116779821
2004,53,"1. Male","3. Widowed","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.76342799356294,117.146816914805
2008,34,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.77815125038364,118.884359339886
2009,38,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577
2009,42,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.6232492903979,101.82435207568
2005,25,"1. Male","1. Never Married","2. Black","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.54406804435028,94.0727147457005
2004,29,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.46239799789896,86.6951548289402
2005,28,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318
2005,46,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.20411998265593,66.9616443217359
2007,55,"1. Male","2. Married","2. Black","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2004,56,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.66124460895933,105.767639622758
2005,41,"1. Male","4. Divorced","2. Black","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.77815125038364,118.884359339886
2009,61,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",5.17609125905568,176.989650489877
2003,47,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.17609125905568,65.1108537153447
2006,52,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.44715803134222,85.3839403789827
2004,27,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.27875360095283,72.1504556815713
2007,33,"1. Male","1. Never Married","2. Black","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.49136169383427,89.2428846644714
2003,58,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.17609125905568,65.1108537153447
2005,27,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.98227123303957,145.805163374625
2009,52,"1. Male","5. Separated","2. Black","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.47712125471966,87.9810327856054
2003,45,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.7160033436348,41.0998036301194
2003,22,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.22530928172586,68.3956538035455
2005,25,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.39794000867204,81.2832532842527
2004,25,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946
2005,41,"1. Male","2. Married","2. Black","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.8750612633917,130.982177377461
2006,54,"1. Male","5. Separated","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577
2007,23,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.39724458101039,81.226746312023
2006,36,"1. Male","1. Never Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.14612803567824,63.1888610037461
2004,31,"1. Male","5. Separated","1. White","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.54406804435028,94.0727147457005
2006,52,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.52891670027766,92.6581301668597
2007,46,"1. Male","2. Married","2. Black","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.34242268082221,76.8936025176112
2007,45,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.77815125038364,118.884359339886
2009,40,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.38021124171161,79.8549003093467
2004,33,"1. Male","1. Never Married","3. Asian","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.46239799789896,86.6951548289402
2007,42,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.89762709129044,133.971500070695
2007,41,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.83250891270624,125.525498433836
2007,25,"1. Male","1. Never Married","4. Other","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.53147891704226,92.8958447894966
2005,24,"1. Male","4. Divorced","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.27875360095283,72.1504556815713
2006,24,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.77815125038364,118.884359339886
2008,51,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.25527250510331,70.4760196469445
2004,41,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.84509804001426,127.115743812184
2009,42,"1. Male","1. Never Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347
2005,30,"1. Male","1. Never Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.47712125471966,87.9810327856054
2009,55,"1. Male","2. Married","3. Asian","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4,54.5981500331442
2008,23,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.43136376415899,84.0459576539924
2003,60,"1. Male","4. Divorced","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.44715803134222,85.3839403789827
2003,40,"1. Male","2. Married","3. Asian","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318
2008,41,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.70757017609794,110.782650276254
2003,80,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.38021124171161,79.8549003093467
2005,53,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.57978359661681,97.4932940453934
2004,40,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",5.14612803567824,171.765132627508
2009,35,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.92348752840002,137.481247831663
2009,55,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.32221929473392,75.3556793180091
2008,24,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946
2007,39,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5,148.413159102577
2003,30,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.55630250076729,95.2307125669819
2005,68,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.47712125471966,87.9810327856054
2004,54,"1. Male","2. Married","2. Black","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.69897000433602,109.833985642199
2008,27,"1. Male","1. Never Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.39794000867204,81.2832532842527
2005,34,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2004,53,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.84509804001426,127.115743812184
2004,48,"1. Male","2. Married","2. Black","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.44715803134222,85.3839403789827
2005,59,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.39794000867204,81.2832532842527
2004,30,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.77815125038364,118.884359339886
2007,45,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.09691001300806,163.515863976238
2007,39,"1. Male","2. Married","4. Other","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.65321251377534,104.921506533664
2008,45,"1. Male","2. Married","3. Asian","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.60205999132796,99.6894636984864
2007,43,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.64100585131578,281.745970551857
2003,30,"1. Male","1. Never Married","2. Black","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.92941892571429,138.299126920883
2005,57,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.17609125905568,176.989650489877
2004,53,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.91907809237607,136.876367635184
2009,42,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.23044892137827,186.876677628007
2005,23,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.50514997831991,90.4819133566401
2009,58,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.44715803134222,85.3839403789827
2005,43,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.97772360528885,145.143601176911
2003,33,"1. Male","4. Divorced","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.79239168949825,120.589436530402
2004,56,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.6232492903979,101.82435207568
2006,37,"1. Male","2. Married","2. Black","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.69019608002851,108.874525834712
2009,41,"1. Male","4. Divorced","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.6534054906645,38.6059145209601
2007,33,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.53147891704226,92.8958447894966
2007,50,"1. Male","1. Never Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.83884909073726,126.323880709786
2003,43,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.25527250510331,191.573683548412
2004,53,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.04921802267018,155.900506146767
2005,37,"1. Male","3. Widowed","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.47712125471966,87.9810327856054
2006,20,"1. Male","1. Never Married","2. Black","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.07918124604763,59.0970640815891
2003,26,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946
2003,29,"1. Male","4. Divorced","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.50514997831991,90.4819133566401
2008,57,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2009,47,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.02118929906994,151.591484239814
2004,54,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",5.60688524128857,272.294783220064
2007,38,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.57978359661681,97.4932940453934
